Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_day,Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins
1,0,15,8,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17198.0,1,3,13,50,18,40,28,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16287.0,9,3,8,0,19,45,11,45
1,3,32,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9476.0,9,3,5,35,10,10,4,35
2,2,7,0,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13007.0,9,6,9,25,5,25,20,0
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7514.0,27,5,7,35,22,30,14,55
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5618.0,6,3,15,10,17,45,2,35
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3911.0,6,5,8,20,10,35,2,15
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4823.0,18,5,20,0,22,50,2,50
2,2,7,7,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11752.0,9,6,9,25,13,45,28,20
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14571.0,9,6,20,0,12,0,16,0
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,9,6,20,0,19,15,23,15
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3971.0,24,4,5,55,8,35,2,40
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,12,6,22,50,4,25,5,35
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3597.0,6,5,13,15,15,35,2,20
2,3,29,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12436.0,9,6,12,55,19,15,30,20
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,6,6,13,0,19,0,6,0
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12898.0,21,5,19,45,12,35,16,50
1,2,23,3,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,12287.0,24,3,11,15,18,15,7,0
1,3,32,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7189.0,21,5,21,50,3,35,5,45
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6961.0,21,5,17,0,19,50,2,50
2,2,23,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15292.0,24,3,13,55,23,15,33,20
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10368.0,1,6,5,30,19,0,13,30
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13292.0,6,6,21,25,19,0,21,35
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9064.0,9,3,6,10,23,0,16,50
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14388.0,18,5,21,10,9,20,12,10
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4423.0,12,6,5,55,8,35,2,40
2,3,20,22,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8839.0,1,5,17,15,9,25,16,10
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9870.0,24,5,17,0,23,25,6,25
2,3,0,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12819.0,27,6,23,5,19,0,19,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7670.0,15,5,19,0,1,30,6,30
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8066.0,9,5,20,25,10,55,14,30
2,1,16,24,9,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,16697.0,6,3,5,5,16,55,11,50
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5684.0,12,6,15,0,1,30,10,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11200.0,1,6,11,25,19,0,7,35
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13759.0,24,3,21,10,20,40,23,30
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5694.0,24,3,13,0,15,50,2,50
1,0,0,8,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12371.0,1,3,6,40,10,25,27,45
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6573.0,9,4,16,0,1,30,9,30
1,3,0,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6393.0,6,3,6,0,13,20,7,20
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5224.0,6,6,11,30,14,5,2,35
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5198.0,9,5,17,45,20,45,3,0
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13941.0,21,5,21,10,4,40,7,30
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6300.0,15,3,9,30,12,5,2,35
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12609.0,24,6,9,35,12,35,27,0
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13587.0,3,6,9,0,21,0,12,0
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13587.0,24,6,13,0,21,0,8,0
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,27,6,10,0,12,35,26,35
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16439.0,6,3,10,0,19,15,9,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14781.0,21,5,14,5,22,35,8,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,3,6,19,45,12,35,16,50
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,24,5,14,5,18,15,28,10
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4823.0,15,6,18,25,21,20,2,55
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5911.0,9,4,17,0,19,50,2,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13377.0,24,6,13,0,1,30,12,30
1,3,20,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6145.0,27,3,7,10,22,20,15,10
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1965.0,27,6,22,45,0,15,1,30
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6442.0,27,3,7,35,16,10,8,35
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13941.0,6,5,16,30,16,20,23,50
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13002.0,3,3,6,10,23,0,16,50
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8907.0,24,6,13,30,23,0,9,30
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14657.0,27,5,9,35,12,35,27,0
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3873.0,6,5,22,20,0,40,2,20
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14781.0,21,5,14,5,23,35,9,30
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5228.0,18,6,21,5,23,55,2,50
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7652.0,9,3,5,50,8,40,2,50
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7229.0,24,3,8,20,11,15,2,55
1,2,33,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4226.0,1,5,6,20,10,20,4,0
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12373.0,9,5,20,55,19,0,22,5
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6860.0,15,3,8,30,11,30,3,0
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,24,5,16,30,12,0,19,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12373.0,18,5,15,0,12,35,21,35
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4238.0,24,3,1,30,4,15,2,45
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13502.0,3,3,8,0,5,5,21,5
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10953.0,6,5,20,25,23,35,27,10
0,2,5,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3782.0,21,3,22,50,1,20,2,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14781.0,12,5,14,5,19,50,5,45
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4804.0,6,6,20,25,23,10,2,45
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,6860.0,3,3,20,30,23,20,2,50
2,2,2,14,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6117.0,24,5,9,10,4,40,19,30
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8016.0,15,6,15,15,18,10,2,55
0,3,10,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,6216.0,21,6,6,0,9,10,3,10
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8016.0,12,6,6,0,8,45,2,45
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11087.0,18,3,22,50,10,25,11,35
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5678.0,18,5,7,5,8,30,1,25
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,9,5,11,10,14,5,2,55
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6860.0,3,3,7,10,10,5,2,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10407.0,27,5,8,0,19,0,11,0
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13797.0,24,6,7,5,21,0,13,55
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6961.0,24,6,6,10,8,55,2,45
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10624.0,9,5,17,0,23,35,6,35
2,3,1,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14300.0,15,6,12,15,4,25,16,10
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5418.0,24,3,17,45,20,5,2,20
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15129.0,18,5,5,30,4,25,22,55
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3543.0,18,6,8,20,10,35,2,15
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1965.0,21,6,13,15,14,45,1,30
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4282.0,6,5,4,55,7,45,2,50
2,2,14,27,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14508.0,6,5,7,0,10,0,27,0
1,2,2,3,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5162.0,12,5,6,50,10,30,3,40
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,12,6,19,15,19,0,23,45
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15237.0,9,3,7,0,19,45,12,45
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12524.0,1,6,11,40,19,0,7,20
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,18,5,18,55,19,50,24,55
1,0,33,8,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5092.0,21,3,11,50,13,0,25,10
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8309.0,18,5,9,15,19,15,10,0
1,3,0,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4106.0,9,4,7,25,13,20,5,55
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14151.0,9,6,9,35,10,55,25,20
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5177.0,6,4,2,15,12,35,10,20
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,21,5,14,5,20,45,6,40
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4823.0,18,5,16,55,19,55,3,0
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,9,6,17,30,19,0,25,30
2,3,9,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13381.0,21,5,20,15,19,15,23,0
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4332.0,1,5,11,35,14,0,2,25
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26890.0,1,3,5,45,18,25,12,40
2,3,16,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12803.0,15,5,10,55,7,40,20,45
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8529.0,12,6,14,5,16,20,26,15
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3873.0,3,4,9,0,11,25,2,25
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,6,6,8,25,16,20,7,55
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6144.0,3,5,19,50,22,50,3,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,1,5,11,10,14,5,2,55
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12767.0,21,3,7,5,18,50,11,45
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,6,5,15,15,18,10,2,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7354.0,12,6,11,25,19,15,7,50
0,1,19,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4049.0,21,5,9,10,10,40,1,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13377.0,27,5,11,30,1,30,14,0
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6144.0,15,3,10,10,13,0,2,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8266.0,15,5,6,0,19,15,13,15
2,3,20,22,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10975.0,15,5,7,5,9,25,26,20
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12192.0,15,6,7,0,19,0,12,0
2,3,24,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12273.0,27,3,6,20,19,45,37,25
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26890.0,1,3,14,5,0,45,10,40
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15136.0,6,3,16,0,1,35,9,35
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,9,6,7,5,12,35,5,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,3,6,17,30,19,0,25,30
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2228.0,24,3,15,50,17,20,1,30
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3597.0,27,6,19,35,21,55,2,20
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3841.0,15,5,6,55,9,30,2,35
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9899.0,12,6,16,30,23,35,7,5
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13587.0,9,6,2,15,11,30,9,15
0,2,5,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4409.0,9,6,19,55,22,25,2,30
0,1,19,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2227.0,6,5,21,20,22,50,1,30
0,1,19,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4937.0,3,3,6,20,7,40,1,20
1,2,7,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9319.0,24,3,5,35,11,20,5,45
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14151.0,12,5,9,35,18,0,8,25
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,9,6,13,0,19,0,6,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,3,5,17,45,20,45,3,0
0,4,8,29,13,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,11982.0,3,5,17,45,20,5,2,20
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4990.0,12,4,18,25,21,20,2,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9103.0,21,5,10,35,19,0,8,25
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6300.0,12,3,9,30,12,5,2,35
2,3,4,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14441.0,24,6,5,30,12,35,7,5
1,2,7,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8366.0,12,6,9,25,18,30,9,5
1,3,33,6,13,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,7317.0,18,5,15,45,22,5,6,20
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3898.0,24,3,7,45,10,40,2,55
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,1,6,22,50,19,0,20,10
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3841.0,18,6,9,0,11,25,2,25
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15373.0,1,5,9,0,19,15,10,15
2,2,28,4,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11222.0,9,5,8,20,11,10,26,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7155.0,24,6,4,55,19,15,14,20
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15200.0,9,3,15,15,1,35,10,20
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7832.0,21,3,18,40,7,40,13,0
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6593.0,3,6,16,0,21,0,5,0
3,2,14,7,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13007.0,6,5,7,0,10,30,27,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15400.0,6,3,9,55,18,50,8,55
1,2,33,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6528.0,9,6,14,35,14,35,24,0
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10368.0,24,6,9,40,12,35,26,55
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6162.0,24,4,4,55,21,0,16,5
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17261.0,6,3,14,5,9,0,18,55
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7064.0,1,4,16,30,20,45,28,15
2,3,32,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13882.0,9,6,11,45,12,35,24,50
0,3,10,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,6216.0,3,6,14,40,17,50,3,10
2,3,29,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,19644.0,18,5,11,40,19,0,7,20
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4544.0,9,5,15,15,18,10,2,55
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3384.0,27,3,14,40,17,5,2,25
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4804.0,6,6,15,15,17,45,2,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10031.0,24,3,19,45,19,40,23,55
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8586.0,12,5,21,10,8,15,11,5
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7832.0,21,3,7,0,13,15,6,15
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10027.0,24,5,17,0,9,5,16,5
0,1,19,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2754.0,18,3,12,0,13,25,1,25
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12767.0,21,3,8,0,4,25,20,25
1,2,0,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8777.0,9,5,16,40,0,15,7,35
1,3,7,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7870.0,24,6,14,25,19,35,5,10
2,2,2,4,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9416.0,12,6,12,0,11,10,23,10
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2175.0,6,5,22,45,0,15,1,30
1,3,20,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9646.0,24,6,9,45,22,30,12,45
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13731.0,24,5,20,0,4,40,8,40
2,3,20,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11552.0,6,3,7,5,19,15,36,10
2,0,7,2,6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10783.0,18,3,8,50,23,25,38,35
